claim_id,image_path,claim_type_text,image_damage_type,is_mismatch,description
CLM-005161,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005161.png,water_damage,water_damage,False,"Device exposed to rain, screen flickering and touch issues"
CLM-005056,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005056.png,water_damage,accidental_damage,True,"Device dropped in sink, charging port corroded"
CLM-002551,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002551.png,mechanical_failure,mechanical_failure,False,"Power button stuck, cannot turn device on or off"
CLM-000096,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000096.png,mechanical_failure,mechanical_failure,False,"Hinge mechanism broken, screen wobbly and disconnecting"
CLM-002019,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002019.png,software_issue,software_issue,False,"Apps crashing continuously, device unusable for work"
CLM-005977,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005977.png,theft,theft,False,"Home burglary, device among stolen items, police report #PR-78341"
CLM-003584,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003584.png,mechanical_failure,mechanical_failure,False,"Device stopped turning on suddenly, no response to charging"
CLM-005919,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005919.png,software_issue,software_issue,False,"Device freezing every 10 minutes, requires hard restart"
CLM-004487,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004487.png,mechanical_failure,screen_damage,True,"Power button stuck, cannot turn device on or off"
CLM-001500,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001500.png,theft,theft,False,"Home burglary, device among stolen items, police report #PR-62064"
CLM-002670,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002670.png,water_damage,water_damage,False,"Coffee spill on device, keyboard and trackpad not working"
CLM-004300,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004300.png,software_issue,software_issue,False,"Firmware update bricked the device, won't boot past logo"
CLM-002532,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002532.png,accidental_damage,software_issue,True,"Accidentally knocked device off table, dent on corner and screen crack"
CLM-004119,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004119.png,water_damage,software_issue,True,"Device dropped in sink, charging port corroded"
CLM-002604,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002604.png,theft,theft,False,"Home burglary, device among stolen items, police report #PR-39526"
CLM-001182,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001182.png,theft,theft,False,"Home burglary, device among stolen items, police report #PR-88240"
CLM-005373,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005373.png,battery_issue,battery_issue,False,"Battery not holding charge, shuts down at 40% randomly"
CLM-003774,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003774.png,water_damage,water_damage,False,"Device dropped in sink, charging port corroded"
CLM-006029,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006029.png,theft,theft,False,"Device stolen from gym locker, filed report with facility"
CLM-006817,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006817.png,theft,theft,False,"Device stolen from gym locker, filed report with facility"
CLM-007057,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_007057.png,accidental_damage,screen_damage,True,"Device showing signs of damage, requesting repair coverage"
CLM-002167,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002167.png,theft,theft,False,"Device stolen from gym locker, filed report with facility"
CLM-001913,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001913.png,screen_damage,screen_damage,False,Touch screen unresponsive in bottom half after impact
CLM-004405,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004405.png,water_damage,water_damage,False,"Water leaked into bag during storm, device screen has water marks"
CLM-000713,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000713.png,software_issue,software_issue,False,"Device freezing every 10 minutes, requires hard restart"
CLM-003019,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003019.png,screen_damage,screen_damage,False,"Dead pixels spreading across display, started as small cluster"
CLM-005592,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005592.png,water_damage,water_damage,False,"Coffee spill on device, keyboard and trackpad not working"
CLM-004173,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004173.png,mechanical_failure,mechanical_failure,False,"Device stopped turning on suddenly, no response to charging"
CLM-002185,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002185.png,screen_damage,screen_damage,False,Screen cracked from edge to edge after minor drop
CLM-005551,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005551.png,theft,screen_damage,True,"Home burglary, device among stolen items, police report #PR-17868"
CLM-004428,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004428.png,battery_issue,battery_issue,False,"Battery drains from 100% to 0% in 2 hours, device is 6 months old"
CLM-003766,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003766.png,theft,theft,False,"Bag with device snatched at train station, police report filed"
CLM-003483,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003483.png,screen_damage,software_issue,True,Touch screen unresponsive in bottom half after impact
CLM-004267,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004267.png,water_damage,water_damage,False,"Coffee spill on device, keyboard and trackpad not working"
CLM-002782,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002782.png,software_issue,software_issue,False,"Device freezing every 10 minutes, requires hard restart"
CLM-000512,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000512.png,software_issue,software_issue,False,"Device stuck in boot loop, factory reset not working"
CLM-002165,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002165.png,screen_damage,screen_damage,False,Screen separated from body at the top edge
CLM-002535,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002535.png,mechanical_failure,mechanical_failure,False,"Device stopped turning on suddenly, no response to charging"
CLM-004190,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004190.png,battery_issue,battery_issue,False,"Battery not holding charge, shuts down at 40% randomly"
CLM-001704,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001704.png,mechanical_failure,mechanical_failure,False,"Power button stuck, cannot turn device on or off"
CLM-006722,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006722.png,mechanical_failure,mechanical_failure,False,"Power button stuck, cannot turn device on or off"
CLM-003732,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003732.png,mechanical_failure,mechanical_failure,False,"Camera module not functioning, shows black screen"
CLM-005786,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005786.png,mechanical_failure,mechanical_failure,False,"Hinge mechanism broken, screen wobbly and disconnecting"
CLM-006835,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006835.png,software_issue,software_issue,False,"Device freezing every 10 minutes, requires hard restart"
CLM-002349,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002349.png,theft,theft,False,"Bag with device snatched at train station, police report filed"
CLM-004191,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004191.png,water_damage,water_damage,False,"Device exposed to rain, screen flickering and touch issues"
CLM-001021,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001021.png,theft,theft,False,"Device stolen from gym locker, filed report with facility"
CLM-003564,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003564.png,accidental_damage,accidental_damage,False,"Device slipped from hand in parking lot, back panel cracked"
CLM-004835,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004835.png,screen_damage,accidental_damage,True,Touch screen unresponsive in bottom half after impact
CLM-001833,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001833.png,theft,theft,False,"Home burglary, device among stolen items, police report #PR-20571"
CLM-004901,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004901.png,water_damage,water_damage,False,"Device dropped in sink, charging port corroded"
CLM-001076,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001076.png,screen_damage,screen_damage,False,Touch screen unresponsive in bottom half after impact
CLM-004933,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004933.png,battery_issue,battery_issue,False,"Battery drains from 100% to 0% in 2 hours, device is 6 months old"
CLM-001635,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001635.png,accidental_damage,accidental_damage,False,"Device fell from pocket while running, multiple scratches and broken glass"
CLM-002226,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002226.png,water_damage,water_damage,False,"Coffee spill on device, keyboard and trackpad not working"
CLM-004609,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004609.png,accidental_damage,mechanical_failure,True,"Child dropped the device on tile floor, touchscreen unresponsive"
CLM-000473,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_000473.png,software_issue,software_issue,False,"Operating system corrupted after update, data inaccessible"
CLM-001508,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001508.png,accidental_damage,theft,True,"Device slipped from hand in parking lot, back panel cracked"
CLM-006011,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006011.png,software_issue,software_issue,False,"Apps crashing continuously, device unusable for work"
CLM-001784,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001784.png,software_issue,software_issue,False,"Device stuck in boot loop, factory reset not working"
CLM-002127,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002127.png,water_damage,water_damage,False,"Device dropped in sink, charging port corroded"
CLM-001080,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001080.png,water_damage,battery_issue,True,"Coffee spill on device, keyboard and trackpad not working"
CLM-003493,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003493.png,mechanical_failure,mechanical_failure,False,"Device stopped turning on suddenly, no response to charging"
CLM-003709,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003709.png,battery_issue,battery_issue,False,"Charging takes over 8 hours for full charge, battery degraded"
CLM-005286,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_005286.png,water_damage,water_damage,False,"Device fell into swimming pool, not turning on"
CLM-001222,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_001222.png,software_issue,software_issue,False,"Device stuck in boot loop, factory reset not working"
CLM-002945,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002945.png,screen_damage,accidental_damage,True,"Dead pixels spreading across display, started as small cluster"
CLM-006650,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_006650.png,screen_damage,screen_damage,False,Touch screen unresponsive in bottom half after impact
CLM-003893,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003893.png,mechanical_failure,mechanical_failure,False,"Device stopped turning on suddenly, no response to charging"
CLM-002993,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_002993.png,software_issue,software_issue,False,"Apps crashing continuously, device unusable for work"
CLM-003997,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003997.png,theft,theft,False,"Device stolen from gym locker, filed report with facility"
CLM-004358,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_004358.png,theft,theft,False,"Bag with device snatched at train station, police report filed"
CLM-003687,/Users/brajkishoreyadav/Downloads/AiMl/ClaimGraph-AI/data/synthetic_images/claim_CLM_003687.png,theft,theft,False,"Device stolen from gym locker, filed report with facility"
